LapNumber,is_lap_1,endpoint_TyreLife,Position,endpoint_Stint,LapTime_Seconds,stint_comp,endpoint_shouldpit,race_group
46.0,0,1,18.0,4,138.301,0.5,0,2022_R1.0
47.0,0,2,18.0,4,120.201,1.0,0,2022_R1.0
48.0,0,3,18.0,4,113.396,1.5,0,2022_R1.0
49.0,0,4,18.0,4,98.651,2.0,0,2022_R1.0
50.0,0,5,18.0,4,98.335,2.5,0,2022_R1.0
51.0,0,6,18.0,4,98.251,3.0,0,2022_R1.0
52.0,0,7,18.0,4,98.466,3.5,0,2022_R1.0
53.0,0,8,18.0,4,98.452,4.0,0,2022_R1.0
54.0,0,9,18.0,4,98.707,4.5,0,2022_R1.0
55.0,0,10,17.0,4,99.119,5.0,0,2022_R1.0
56.0,0,11,17.0,4,99.145,5.5,0,2022_R1.0
57.0,0,12,16.0,4,99.876,6.0,0,2022_R1.0
1.0,1,1,1.0,1,99.07,0.5,0,2022_R1.0
2.0,0,2,1.0,1,97.853,1.0,0,2022_R1.0
3.0,0,3,1.0,1,98.272,1.5,0,2022_R1.0
4.0,0,4,1.0,1,98.414,2.0,0,2022_R1.0
5.0,0,5,1.0,1,98.471,2.5,0,2022_R1.0
6.0,0,6,1.0,1,98.712,3.0,0,2022_R1.0
7.0,0,7,1.0,1,98.835,3.5,0,2022_R1.0
8.0,0,8,1.0,1,98.951,4.0,0,2022_R1.0
9.0,0,9,1.0,1,98.807,4.5,0,2022_R1.0
10.0,0,10,1.0,1,99.123,5.0,0,2022_R1.0
11.0,0,11,1.0,1,99.306,5.5,0,2022_R1.0
12.0,0,12,1.0,1,99.256,6.0,0,2022_R1.0
13.0,0,13,1.0,1,99.279,6.5,0,2022_R1.0
14.0,0,14,1.0,1,99.629,7.0,1,2022_R1.0
15.0,0,15,1.0,1,102.041,7.5,0,2022_R1.0
16.0,0,1,1.0,2,117.66,0.5,0,2022_R1.0
17.0,0,2,1.0,2,97.52,1.0,0,2022_R1.0
18.0,0,3,1.0,2,97.634,1.5,0,2022_R1.0
19.0,0,4,1.0,2,97.408,2.0,0,2022_R1.0
20.0,0,5,1.0,2,97.562,2.5,0,2022_R1.0
21.0,0,6,1.0,2,97.807,3.0,0,2022_R1.0
22.0,0,7,1.0,2,97.752,3.5,0,2022_R1.0
23.0,0,8,1.0,2,97.774,4.0,0,2022_R1.0
24.0,0,9,1.0,2,97.913,4.5,0,2022_R1.0
25.0,0,10,1.0,2,98.061,5.0,0,2022_R1.0
26.0,0,11,1.0,2,98.371,5.5,0,2022_R1.0
27.0,0,12,1.0,2,98.785,6.0,0,2022_R1.0
28.0,0,13,1.0,2,99.051,6.5,0,2022_R1.0
29.0,0,14,1.0,2,98.887,7.0,0,2022_R1.0
30.0,0,15,1.0,2,99.354,7.5,1,2022_R1.0
31.0,0,16,1.0,2,101.545,8.0,0,2022_R1.0
32.0,0,1,3.0,3,116.325,0.5,0,2022_R1.0
33.0,0,2,3.0,3,96.674,1.0,0,2022_R1.0
34.0,0,3,1.0,3,96.399,1.5,0,2022_R1.0
35.0,0,4,1.0,3,96.501,2.0,0,2022_R1.0
36.0,0,5,1.0,3,96.561,2.5,0,2022_R1.0
37.0,0,6,1.0,3,96.663,3.0,0,2022_R1.0
38.0,0,7,1.0,3,96.623,3.5,0,2022_R1.0
39.0,0,8,1.0,3,96.939,4.0,0,2022_R1.0
40.0,0,9,1.0,3,96.807,4.5,0,2022_R1.0
41.0,0,10,1.0,3,97.044,5.0,0,2022_R1.0
42.0,0,11,1.0,3,97.04,5.5,0,2022_R1.0
43.0,0,12,1.0,3,97.346,6.0,0,2022_R1.0
44.0,0,13,1.0,3,97.509,6.5,0,2022_R1.0
45.0,0,14,1.0,3,97.413,7.0,1,2022_R1.0
46.0,0,15,1.0,3,125.151,7.5,0,2022_R1.0
47.0,0,1,1.0,4,163.846,0.5,0,2022_R1.0
48.0,0,2,1.0,4,151.364,1.0,0,2022_R1.0
49.0,0,3,1.0,4,146.221,1.5,0,2022_R1.0
50.0,0,4,1.0,4,144.429,2.0,0,2022_R1.0
51.0,0,5,1.0,4,94.57,2.5,0,2022_R1.0
52.0,0,6,1.0,4,95.027,3.0,0,2022_R1.0
53.0,0,7,1.0,4,95.127,3.5,0,2022_R1.0
54.0,0,8,1.0,4,95.429,4.0,0,2022_R1.0
55.0,0,9,1.0,4,95.427,4.5,0,2022_R1.0
56.0,0,10,1.0,4,95.673,5.0,0,2022_R1.0
57.0,0,11,1.0,4,96.373,5.5,0,2022_R1.0
1.0,1,1,2.0,1,100.236,0.5,0,2022_R1.0
2.0,0,2,2.0,1,97.88,1.0,0,2022_R1.0
3.0,0,3,2.0,1,98.357,1.5,0,2022_R1.0
4.0,0,4,2.0,1,98.566,2.0,0,2022_R1.0
5.0,0,5,2.0,1,98.877,2.5,0,2022_R1.0
6.0,0,6,2.0,1,98.94,3.0,0,2022_R1.0
7.0,0,7,2.0,1,99.062,3.5,0,2022_R1.0
8.0,0,8,2.0,1,99.092,4.0,0,2022_R1.0
9.0,0,9,2.0,1,99.251,4.5,0,2022_R1.0
10.0,0,10,2.0,1,99.392,5.0,0,2022_R1.0
11.0,0,11,2.0,1,99.479,5.5,0,2022_R1.0
12.0,0,12,2.0,1,99.41,6.0,0,2022_R1.0
13.0,0,13,2.0,1,99.534,6.5,1,2022_R1.0
14.0,0,14,2.0,1,102.05,7.0,0,2022_R1.0
15.0,0,1,4.0,2,117.409,0.5,0,2022_R1.0
16.0,0,2,2.0,2,96.905,1.0,0,2022_R1.0
17.0,0,3,2.0,2,97.587,1.5,0,2022_R1.0
18.0,0,4,2.0,2,97.717,2.0,0,2022_R1.0
19.0,0,5,2.0,2,97.728,2.5,0,2022_R1.0
20.0,0,6,2.0,2,98.257,3.0,0,2022_R1.0
21.0,0,7,2.0,2,98.294,3.5,0,2022_R1.0
22.0,0,8,2.0,2,98.243,4.0,0,2022_R1.0
23.0,0,9,2.0,2,98.091,4.5,0,2022_R1.0
24.0,0,10,2.0,2,98.187,5.0,0,2022_R1.0
25.0,0,11,2.0,2,98.372,5.5,0,2022_R1.0
26.0,0,12,2.0,2,98.476,6.0,0,2022_R1.0
27.0,0,13,2.0,2,98.823,6.5,0,2022_R1.0
28.0,0,14,2.0,2,98.782,7.0,0,2022_R1.0
29.0,0,15,2.0,2,99.384,7.5,1,2022_R1.0
30.0,0,16,2.0,2,101.537,8.0,0,2022_R1.0
31.0,0,1,4.0,3,117.239,0.5,0,2022_R1.0
32.0,0,2,4.0,3,96.527,1.0,0,2022_R1.0
33.0,0,3,4.0,3,96.347,1.5,0,2022_R1.0
34.0,0,4,2.0,3,96.384,2.0,0,2022_R1.0
35.0,0,5,2.0,3,96.731,2.5,0,2022_R1.0
36.0,0,6,2.0,3,96.92,3.0,0,2022_R1.0
37.0,0,7,2.0,3,96.962,3.5,0,2022_R1.0
38.0,0,8,2.0,3,96.898,4.0,0,2022_R1.0
39.0,0,9,2.0,3,97.255,4.5,0,2022_R1.0
40.0,0,10,2.0,3,97.308,5.0,0,2022_R1.0
41.0,0,11,2.0,3,97.284,5.5,0,2022_R1.0
42.0,0,12,2.0,3,97.855,6.0,1,2022_R1.0
43.0,0,13,2.0,3,99.787,6.5,0,2022_R1.0
44.0,0,1,3.0,4,117.242,0.5,0,2022_R1.0
45.0,0,2,2.0,4,95.747,1.0,0,2022_R1.0
46.0,0,3,2.0,4,129.941,1.5,0,2022_R1.0
47.0,0,4,2.0,4,134.782,2.0,0,2022_R1.0
48.0,0,5,2.0,4,151.764,2.5,0,2022_R1.0
49.0,0,6,2.0,4,145.374,3.0,0,2022_R1.0
50.0,0,7,2.0,4,144.508,3.5,0,2022_R1.0
51.0,0,8,2.0,4,95.44,4.0,0,2022_R1.0
52.0,0,9,2.0,4,95.462,4.5,0,2022_R1.0
53.0,0,10,2.0,4,95.927,5.0,0,2022_R1.0
54.0,0,11,13.0,4,124.094,5.5,0,2022_R1.0
1.0,1,1,13.0,1,108.826,0.5,0,2022_R1.0
2.0,0,2,13.0,1,100.722,1.0,0,2022_R1.0
3.0,0,3,13.0,1,100.747,1.5,0,2022_R1.0
4.0,0,4,13.0,1,101.163,2.0,0,2022_R1.0
5.0,0,5,13.0,1,102.049,2.5,0,2022_R1.0
6.0,0,6,14.0,1,102.447,3.0,0,2022_R1.0
7.0,0,7,15.0,1,102.512,3.5,0,2022_R1.0
8.0,0,8,15.0,1,102.304,4.0,0,2022_R1.0
9.0,0,9,15.0,1,102.158,4.5,0,2022_R1.0
10.0,0,10,16.0,1,103.969,5.0,0,2022_R1.0
11.0,0,11,16.0,1,102.809,5.5,1,2022_R1.0
12.0,0,12,17.0,1,105.949,6.0,0,2022_R1.0
13.0,0,1,20.0,2,119.469,0.5,0,2022_R1.0
14.0,0,2,19.0,2,98.179,1.0,0,2022_R1.0
15.0,0,3,18.0,2,99.109,1.5,0,2022_R1.0
16.0,0,4,17.0,2,99.406,2.0,0,2022_R1.0
17.0,0,5,17.0,2,100.565,2.5,0,2022_R1.0
18.0,0,6,16.0,2,99.878,3.0,0,2022_R1.0
19.0,0,7,14.0,2,100.091,3.5,0,2022_R1.0
20.0,0,8,14.0,2,99.295,4.0,0,2022_R1.0
21.0,0,9,14.0,2,99.816,4.5,0,2022_R1.0
22.0,0,10,14.0,2,99.964,5.0,0,2022_R1.0
23.0,0,11,14.0,2,100.636,5.5,0,2022_R1.0
24.0,0,12,14.0,2,100.154,6.0,0,2022_R1.0
25.0,0,13,14.0,2,100.62,6.5,0,2022_R1.0
26.0,0,14,13.0,2,100.547,7.0,0,2022_R1.0
27.0,0,15,13.0,2,100.987,7.5,0,2022_R1.0
28.0,0,16,13.0,2,100.69,8.0,0,2022_R1.0
29.0,0,17,13.0,2,100.919,8.5,0,2022_R1.0
30.0,0,18,13.0,2,101.606,9.0,0,2022_R1.0
31.0,0,19,12.0,2,100.914,9.5,0,2022_R1.0
32.0,0,20,13.0,2,100.916,10.0,0,2022_R1.0
33.0,0,21,14.0,2,101.34,10.5,0,2022_R1.0
34.0,0,22,14.0,2,101.178,11.0,1,2022_R1.0
35.0,0,23,14.0,2,103.748,11.5,0,2022_R1.0
36.0,0,1,15.0,3,118.5,0.5,0,2022_R1.0
37.0,0,2,15.0,3,96.956,1.0,0,2022_R1.0
38.0,0,3,15.0,3,97.176,1.5,0,2022_R1.0
39.0,0,4,14.0,3,97.433,2.0,0,2022_R1.0
40.0,0,5,14.0,3,97.947,2.5,0,2022_R1.0
41.0,0,6,14.0,3,98.182,3.0,0,2022_R1.0
42.0,0,7,14.0,3,97.957,3.5,0,2022_R1.0
43.0,0,8,13.0,3,98.137,4.0,0,2022_R1.0
44.0,0,9,13.0,3,98.279,4.5,0,2022_R1.0
45.0,0,10,11.0,3,127.252,5.0,0,2022_R1.0
46.0,0,11,10.0,3,130.214,5.5,0,2022_R1.0
47.0,0,12,10.0,3,105.856,6.0,0,2022_R1.0
48.0,0,13,10.0,3,103.51,6.5,0,2022_R1.0
49.0,0,14,10.0,3,121.897,7.0,0,2022_R1.0
50.0,0,15,10.0,3,135.042,7.5,0,2022_R1.0
51.0,0,16,12.0,3,100.528,8.0,0,2022_R1.0
52.0,0,17,13.0,3,99.537,8.5,0,2022_R1.0
53.0,0,18,13.0,3,98.537,9.0,0,2022_R1.0
54.0,0,19,12.0,3,98.747,9.5,0,2022_R1.0
55.0,0,20,12.0,3,99.201,10.0,0,2022_R1.0
56.0,0,21,12.0,3,99.09,10.5,0,2022_R1.0
57.0,0,22,11.0,3,100.498,11.0,0,2022_R1.0
1.0,1,1,16.0,1,110.088,0.5,0,2022_R1.0
2.0,0,2,17.0,1,102.279,1.0,0,2022_R1.0
3.0,0,3,18.0,1,101.785,1.5,0,2022_R1.0
4.0,0,4,18.0,1,101.459,2.0,0,2022_R1.0
5.0,0,5,18.0,1,101.713,2.5,0,2022_R1.0
6.0,0,6,18.0,1,101.658,3.0,0,2022_R1.0
7.0,0,7,18.0,1,102.192,3.5,0,2022_R1.0
8.0,0,8,18.0,1,101.86,4.0,0,2022_R1.0
9.0,0,9,18.0,1,102.492,4.5,0,2022_R1.0
10.0,0,10,18.0,1,103.42,5.0,0,2022_R1.0
11.0,0,11,18.0,1,102.833,5.5,0,2022_R1.0
12.0,0,12,16.0,1,102.645,6.0,0,2022_R1.0
13.0,0,13,16.0,1,102.041,6.5,0,2022_R1.0
14.0,0,14,16.0,1,102.794,7.0,0,2022_R1.0
15.0,0,15,14.0,1,102.83,7.5,0,2022_R1.0
16.0,0,16,13.0,1,103.031,8.0,0,2022_R1.0
17.0,0,17,14.0,1,103.396,8.5,0,2022_R1.0
18.0,0,18,14.0,1,101.828,9.0,0,2022_R1.0
19.0,0,19,15.0,1,103.166,9.5,0,2022_R1.0
20.0,0,20,15.0,1,101.881,10.0,0,2022_R1.0
21.0,0,21,15.0,1,101.816,10.5,0,2022_R1.0
22.0,0,22,16.0,1,102.876,11.0,0,2022_R1.0
23.0,0,23,16.0,1,102.186,11.5,1,2022_R1.0
24.0,0,24,17.0,1,105.759,12.0,0,2022_R1.0
25.0,0,1,20.0,2,122.145,0.5,0,2022_R1.0
26.0,0,2,20.0,2,99.351,1.0,0,2022_R1.0
27.0,0,3,20.0,2,99.175,1.5,0,2022_R1.0
28.0,0,4,20.0,2,99.042,2.0,0,2022_R1.0
29.0,0,5,20.0,2,98.874,2.5,0,2022_R1.0
30.0,0,6,20.0,2,99.184,3.0,0,2022_R1.0
31.0,0,7,20.0,2,99.251,3.5,0,2022_R1.0
32.0,0,8,19.0,2,101.449,4.0,0,2022_R1.0
33.0,0,9,19.0,2,99.161,4.5,0,2022_R1.0
34.0,0,10,17.0,2,100.104,5.0,0,2022_R1.0
35.0,0,11,17.0,2,100.844,5.5,0,2022_R1.0
36.0,0,12,16.0,2,100.766,6.0,0,2022_R1.0
37.0,0,13,16.0,2,99.657,6.5,0,2022_R1.0
38.0,0,14,16.0,2,99.679,7.0,0,2022_R1.0
39.0,0,15,15.0,2,99.677,7.5,0,2022_R1.0
40.0,0,16,15.0,2,101.799,8.0,1,2022_R1.0
41.0,0,17,16.0,2,102.153,8.5,0,2022_R1.0
42.0,0,1,19.0,3,120.713,0.5,0,2022_R1.0
43.0,0,2,18.0,3,97.204,1.0,0,2022_R1.0
44.0,0,3,18.0,3,105.936,1.5,1,2022_R1.0
45.0,0,4,16.0,3,132.35,2.0,0,2022_R1.0
46.0,0,1,17.0,4,143.748,0.5,0,2022_R1.0
47.0,0,2,17.0,4,119.069,1.0,0,2022_R1.0
48.0,0,3,17.0,4,114.67,1.5,0,2022_R1.0
49.0,0,4,17.0,4,99.907,2.0,0,2022_R1.0
50.0,0,5,17.0,4,98.098,2.5,0,2022_R1.0
51.0,0,6,17.0,4,96.988,3.0,0,2022_R1.0
52.0,0,7,17.0,4,97.208,3.5,0,2022_R1.0
53.0,0,8,17.0,4,97.468,4.0,0,2022_R1.0
54.0,0,9,17.0,4,98.018,4.5,0,2022_R1.0
55.0,0,10,16.0,4,98.66,5.0,0,2022_R1.0
56.0,0,11,16.0,4,98.987,5.5,0,2022_R1.0
57.0,0,12,15.0,4,100.556,6.0,0,2022_R1.0
1.0,1,1,10.0,1,106.17,0.5,0,2022_R1.0
2.0,0,2,10.0,1,100.111,1.0,0,2022_R1.0
3.0,0,3,10.0,1,100.248,1.5,0,2022_R1.0
4.0,0,4,10.0,1,100.209,2.0,0,2022_R1.0
5.0,0,5,10.0,1,100.483,2.5,0,2022_R1.0
6.0,0,6,10.0,1,100.558,3.0,0,2022_R1.0
7.0,0,7,10.0,1,100.782,3.5,0,2022_R1.0
8.0,0,8,9.0,1,100.442,4.0,0,2022_R1.0
9.0,0,9,9.0,1,100.819,4.5,0,2022_R1.0
10.0,0,10,9.0,1,100.992,5.0,0,2022_R1.0
11.0,0,11,9.0,1,101.082,5.5,0,2022_R1.0
12.0,0,12,8.0,1,101.094,6.0,0,2022_R1.0
13.0,0,13,8.0,1,101.395,6.5,1,2022_R1.0
14.0,0,14,8.0,1,104.08,7.0,0,2022_R1.0
15.0,0,1,16.0,2,125.634,0.5,0,2022_R1.0
16.0,0,2,11.0,2,100.079,1.0,0,2022_R1.0
17.0,0,3,11.0,2,98.82,1.5,0,2022_R1.0
18.0,0,4,10.0,2,100.025,2.0,0,2022_R1.0
19.0,0,5,10.0,2,98.442,2.5,0,2022_R1.0
20.0,0,6,10.0,2,98.917,3.0,0,2022_R1.0
21.0,0,7,10.0,2,99.183,3.5,0,2022_R1.0
22.0,0,8,10.0,2,99.304,4.0,0,2022_R1.0
23.0,0,9,10.0,2,99.495,4.5,0,2022_R1.0
24.0,0,10,10.0,2,99.886,5.0,0,2022_R1.0
25.0,0,11,9.0,2,100.278,5.5,0,2022_R1.0
26.0,0,12,9.0,2,99.188,6.0,0,2022_R1.0
27.0,0,13,9.0,2,99.789,6.5,0,2022_R1.0
28.0,0,14,9.0,2,99.766,7.0,0,2022_R1.0
29.0,0,15,9.0,2,99.877,7.5,1,2022_R1.0
30.0,0,16,9.0,2,102.618,8.0,0,2022_R1.0
31.0,0,1,13.0,3,120.824,0.5,0,2022_R1.0
32.0,0,2,12.0,3,98.298,1.0,0,2022_R1.0
33.0,0,3,12.0,3,98.11,1.5,0,2022_R1.0
34.0,0,4,12.0,3,98.155,2.0,0,2022_R1.0
35.0,0,5,12.0,3,98.307,2.5,0,2022_R1.0
36.0,0,6,12.0,3,98.515,3.0,0,2022_R1.0
37.0,0,7,11.0,3,98.851,3.5,0,2022_R1.0
38.0,0,8,9.0,3,98.21,4.0,0,2022_R1.0
39.0,0,9,9.0,3,98.612,4.5,0,2022_R1.0
40.0,0,10,9.0,3,98.641,5.0,0,2022_R1.0
41.0,0,11,9.0,3,98.584,5.5,0,2022_R1.0
42.0,0,12,9.0,3,99.064,6.0,1,2022_R1.0
43.0,0,13,9.0,3,101.631,6.5,0,2022_R1.0
44.0,0,1,12.0,4,116.78,0.5,0,2022_R1.0
45.0,0,2,10.0,4,124.785,1.0,0,2022_R1.0
46.0,0,3,9.0,4,131.055,1.5,0,2022_R1.0
47.0,0,4,9.0,4,104.365,2.0,0,2022_R1.0
48.0,0,5,9.0,4,105.075,2.5,0,2022_R1.0
49.0,0,6,9.0,4,126.437,3.0,0,2022_R1.0
50.0,0,7,9.0,4,135.414,3.5,0,2022_R1.0
51.0,0,8,9.0,4,98.145,4.0,0,2022_R1.0
52.0,0,9,9.0,4,97.367,4.5,0,2022_R1.0
53.0,0,10,9.0,4,97.11,5.0,0,2022_R1.0
54.0,0,11,8.0,4,97.299,5.5,0,2022_R1.0
55.0,0,12,8.0,4,97.251,6.0,0,2022_R1.0
56.0,0,13,8.0,4,97.68,6.5,0,2022_R1.0
57.0,0,14,7.0,4,98.676,7.0,0,2022_R1.0
1.0,1,1,6.0,1,102.993,0.5,0,2022_R1.0
2.0,0,2,6.0,1,99.092,1.0,0,2022_R1.0
3.0,0,3,5.0,1,99.473,1.5,0,2022_R1.0
4.0,0,4,5.0,1,98.741,2.0,0,2022_R1.0
5.0,0,5,5.0,1,98.861,2.5,0,2022_R1.0
6.0,0,6,5.0,1,99.218,3.0,0,2022_R1.0
7.0,0,7,5.0,1,99.264,3.5,0,2022_R1.0
8.0,0,8,5.0,1,99.825,4.0,0,2022_R1.0
9.0,0,9,5.0,1,100.215,4.5,0,2022_R1.0
10.0,0,10,4.0,1,99.806,5.0,0,2022_R1.0
11.0,0,11,4.0,1,99.931,5.5,0,2022_R1.0
12.0,0,12,4.0,1,99.754,6.0,0,2022_R1.0
13.0,0,13,4.0,1,99.992,6.5,0,2022_R1.0
14.0,0,14,3.0,1,100.035,7.0,1,2022_R1.0
15.0,0,15,2.0,1,102.445,7.5,0,2022_R1.0
16.0,0,1,4.0,2,118.858,0.5,0,2022_R1.0
17.0,0,2,4.0,2,96.634,1.0,0,2022_R1.0
18.0,0,3,4.0,2,96.852,1.5,0,2022_R1.0
19.0,0,4,4.0,2,97.214,2.0,0,2022_R1.0
20.0,0,5,4.0,2,97.532,2.5,0,2022_R1.0
21.0,0,6,4.0,2,97.629,3.0,0,2022_R1.0
22.0,0,7,4.0,2,97.862,3.5,0,2022_R1.0
23.0,0,8,4.0,2,97.96,4.0,0,2022_R1.0
24.0,0,9,4.0,2,98.155,4.5,0,2022_R1.0
25.0,0,10,4.0,2,98.419,5.0,0,2022_R1.0
26.0,0,11,4.0,2,98.693,5.5,0,2022_R1.0
27.0,0,12,4.0,2,98.563,6.0,0,2022_R1.0
28.0,0,13,4.0,2,98.697,6.5,0,2022_R1.0
29.0,0,14,4.0,2,98.99,7.0,0,2022_R1.0
30.0,0,15,4.0,2,98.879,7.5,0,2022_R1.0
31.0,0,16,3.0,2,99.292,8.0,0,2022_R1.0
32.0,0,17,2.0,2,99.222,8.5,1,2022_R1.0
33.0,0,18,2.0,2,101.868,9.0,0,2022_R1.0
34.0,0,1,4.0,3,117.056,0.5,0,2022_R1.0
35.0,0,2,4.0,3,96.302,1.0,0,2022_R1.0
36.0,0,3,4.0,3,96.511,1.5,0,2022_R1.0
37.0,0,4,4.0,3,97.119,2.0,0,2022_R1.0
38.0,0,5,4.0,3,96.755,2.5,0,2022_R1.0
39.0,0,6,4.0,3,96.987,3.0,0,2022_R1.0
40.0,0,7,4.0,3,97.178,3.5,0,2022_R1.0
41.0,0,8,4.0,3,97.639,4.0,0,2022_R1.0
42.0,0,9,4.0,3,97.255,4.5,1,2022_R1.0
43.0,0,10,4.0,3,100.228,5.0,0,2022_R1.0
44.0,0,1,5.0,4,116.521,0.5,0,2022_R1.0
45.0,0,2,4.0,4,103.562,1.0,0,2022_R1.0
46.0,0,3,4.0,4,128.4,1.5,0,2022_R1.0
47.0,0,4,4.0,4,132.05,2.0,0,2022_R1.0
48.0,0,5,4.0,4,136.085,2.5,0,2022_R1.0
49.0,0,6,4.0,4,145.098,3.0,0,2022_R1.0
50.0,0,7,4.0,4,141.747,3.5,0,2022_R1.0
51.0,0,8,4.0,4,96.389,4.0,0,2022_R1.0
52.0,0,9,4.0,4,96.089,4.5,0,2022_R1.0
53.0,0,10,4.0,4,96.113,5.0,0,2022_R1.0
54.0,0,11,3.0,4,96.755,5.5,0,2022_R1.0
55.0,0,12,3.0,4,96.436,6.0,0,2022_R1.0
56.0,0,13,3.0,4,96.286,6.5,0,2022_R1.0
1.0,1,1,20.0,1,111.601,0.5,0,2022_R1.0
2.0,0,2,20.0,1,102.59,1.0,0,2022_R1.0
3.0,0,3,20.0,1,101.711,1.5,0,2022_R1.0
4.0,0,4,20.0,1,101.803,2.0,0,2022_R1.0
5.0,0,5,20.0,1,101.818,2.5,0,2022_R1.0
6.0,0,6,19.0,1,101.77,3.0,0,2022_R1.0
7.0,0,7,20.0,1,103.137,3.5,0,2022_R1.0
8.0,0,8,20.0,1,101.894,4.0,0,2022_R1.0
9.0,0,9,20.0,1,102.746,4.5,0,2022_R1.0
10.0,0,10,20.0,1,102.777,5.0,0,2022_R1.0
11.0,0,11,20.0,1,102.641,5.5,0,2022_R1.0
12.0,0,12,18.0,1,101.621,6.0,0,2022_R1.0
13.0,0,13,18.0,1,102.461,6.5,0,2022_R1.0
14.0,0,14,17.0,1,102.375,7.0,0,2022_R1.0
15.0,0,15,15.0,1,102.543,7.5,0,2022_R1.0
16.0,0,16,15.0,1,103.515,8.0,1,2022_R1.0
17.0,0,17,18.0,1,106.215,8.5,0,2022_R1.0
18.0,0,1,20.0,2,120.056,0.5,0,2022_R1.0
19.0,0,2,20.0,2,99.374,1.0,0,2022_R1.0
20.0,0,3,19.0,2,99.349,1.5,0,2022_R1.0
21.0,0,4,19.0,2,99.722,2.0,0,2022_R1.0
22.0,0,5,19.0,2,99.715,2.5,0,2022_R1.0
23.0,0,6,19.0,2,99.832,3.0,0,2022_R1.0
24.0,0,7,19.0,2,100.273,3.5,0,2022_R1.0
25.0,0,8,18.0,2,100.367,4.0,0,2022_R1.0
26.0,0,9,18.0,2,100.521,4.5,0,2022_R1.0
27.0,0,10,18.0,2,100.869,5.0,0,2022_R1.0
28.0,0,11,17.0,2,101.188,5.5,0,2022_R1.0
29.0,0,12,17.0,2,100.627,6.0,0,2022_R1.0
30.0,0,13,17.0,2,100.647,6.5,0,2022_R1.0
31.0,0,14,17.0,2,100.631,7.0,0,2022_R1.0
32.0,0,15,17.0,2,100.686,7.5,1,2022_R1.0
33.0,0,16,17.0,2,103.359,8.0,0,2022_R1.0
34.0,0,1,19.0,3,122.85,0.5,0,2022_R1.0
35.0,0,2,19.0,3,100.424,1.0,0,2022_R1.0
36.0,0,3,19.0,3,98.927,1.5,0,2022_R1.0
37.0,0,4,19.0,3,98.988,2.0,0,2022_R1.0
38.0,0,5,18.0,3,99.146,2.5,0,2022_R1.0
39.0,0,6,18.0,3,99.32,3.0,0,2022_R1.0
40.0,0,7,18.0,3,99.157,3.5,0,2022_R1.0
41.0,0,8,18.0,3,99.054,4.0,0,2022_R1.0
42.0,0,9,17.0,3,101.069,4.5,0,2022_R1.0
43.0,0,10,17.0,3,99.421,5.0,1,2022_R1.0
44.0,0,11,17.0,3,109.227,5.5,0,2022_R1.0
45.0,0,1,18.0,4,148.703,0.5,0,2022_R1.0
46.0,0,2,16.0,4,130.812,1.0,0,2022_R1.0
47.0,0,3,16.0,4,118.607,1.5,0,2022_R1.0
48.0,0,4,16.0,4,117.098,2.0,0,2022_R1.0
49.0,0,5,16.0,4,99.453,2.5,0,2022_R1.0
50.0,0,6,16.0,4,97.261,3.0,0,2022_R1.0
51.0,0,7,16.0,4,97.58,3.5,0,2022_R1.0
52.0,0,8,16.0,4,97.654,4.0,0,2022_R1.0
53.0,0,9,16.0,4,97.671,4.5,0,2022_R1.0
54.0,0,10,16.0,4,98.12,5.0,0,2022_R1.0
55.0,0,11,15.0,4,98.639,5.5,0,2022_R1.0
56.0,0,12,15.0,4,98.86,6.0,0,2022_R1.0
57.0,0,13,14.0,4,100.084,6.5,0,2022_R1.0
1.0,1,1,7.0,1,103.445,0.5,0,2022_R1.0
2.0,0,2,7.0,1,99.694,1.0,0,2022_R1.0
3.0,0,3,7.0,1,99.725,1.5,0,2022_R1.0
4.0,0,4,7.0,1,99.772,2.0,0,2022_R1.0
5.0,0,5,6.0,1,99.041,2.5,0,2022_R1.0
6.0,0,6,6.0,1,99.605,3.0,0,2022_R1.0
7.0,0,7,6.0,1,99.934,3.5,0,2022_R1.0
8.0,0,8,6.0,1,99.729,4.0,0,2022_R1.0
9.0,0,9,6.0,1,100.158,4.5,0,2022_R1.0
10.0,0,10,6.0,1,100.236,5.0,0,2022_R1.0
11.0,0,11,6.0,1,100.358,5.5,0,2022_R1.0
12.0,0,12,5.0,1,100.215,6.0,0,2022_R1.0
13.0,0,13,5.0,1,100.448,6.5,0,2022_R1.0
14.0,0,14,5.0,1,100.409,7.0,1,2022_R1.0
15.0,0,15,3.0,1,103.097,7.5,0,2022_R1.0
16.0,0,1,6.0,2,122.37,0.5,0,2022_R1.0
17.0,0,2,6.0,2,98.089,1.0,0,2022_R1.0
18.0,0,3,6.0,2,98.114,1.5,0,2022_R1.0
19.0,0,4,6.0,2,98.307,2.0,0,2022_R1.0
20.0,0,5,6.0,2,98.148,2.5,0,2022_R1.0
21.0,0,6,6.0,2,98.633,3.0,0,2022_R1.0
22.0,0,7,6.0,2,98.567,3.5,0,2022_R1.0
23.0,0,8,6.0,2,98.896,4.0,0,2022_R1.0
24.0,0,9,6.0,2,99.286,4.5,0,2022_R1.0
25.0,0,10,6.0,2,99.165,5.0,0,2022_R1.0
26.0,0,11,6.0,2,99.306,5.5,0,2022_R1.0
27.0,0,12,6.0,2,99.096,6.0,0,2022_R1.0
28.0,0,13,5.0,2,99.297,6.5,0,2022_R1.0
