year,raceId,driverId,LapNumber,Position,LapTime_Str,LapTime_Seconds,TyreLife,LapTime_Delta,Stint,ShouldPit
2022,Australian Grand Prix,mick_schumacher,2,13,1:27.769,87.769,2,-10.733000000000004,1,0
2022,Australian Grand Prix,mick_schumacher,3,13,1:53.784,113.78399999999999,3,26.014999999999986,1,1
2022,Australian Grand Prix,mick_schumacher,4,13,2:12.243,132.243,4,18.459000000000003,1,1
2022,Australian Grand Prix,mick_schumacher,5,13,2:17.298,137.298,5,5.055000000000007,1,1
2022,Australian Grand Prix,mick_schumacher,56,13,1:23.338,83.338,6,-53.96000000000001,1,0
2022,Australian Grand Prix,mick_schumacher,57,13,1:24.171,84.17099999999999,7,0.8329999999999984,1,0
2022,Australian Grand Prix,norris,1,6,1:34.050,94.05,1,0.0,1,0
2022,Australian Grand Prix,norris,2,6,1:25.942,85.94200000000001,2,-8.10799999999999,1,0
2022,Australian Grand Prix,norris,3,6,1:51.392,111.392,3,25.44999999999999,1,1
2022,Australian Grand Prix,norris,4,6,2:13.526,133.526,4,22.134000000000015,1,1
2022,Australian Grand Prix,norris,5,6,2:13.615,133.615,5,0.08899999999999864,1,0
2022,Australian Grand Prix,norris,56,5,1:23.860,83.86,6,-49.75500000000001,1,0
2022,Australian Grand Prix,norris,57,5,1:24.970,84.97,7,1.1099999999999994,1,0
2022,Australian Grand Prix,norris,58,5,1:24.744,84.744,8,-0.2259999999999991,1,0
2022,Australian Grand Prix,ocon,1,8,1:35.268,95.268,1,0.0,1,0
2022,Australian Grand Prix,ocon,2,8,1:26.734,86.73400000000001,2,-8.533999999999992,1,0
2022,Australian Grand Prix,ocon,3,8,1:51.376,111.376,3,24.641999999999996,1,1
2022,Australian Grand Prix,ocon,4,8,2:14.223,134.223,4,22.84700000000001,1,1
2022,Australian Grand Prix,ocon,5,8,2:15.309,135.309,5,1.0859999999999843,1,0
2022,Australian Grand Prix,ocon,56,8,1:23.059,83.059,6,-52.25,1,0
2022,Australian Grand Prix,ocon,57,7,1:23.102,83.102,7,0.043000000000006366,1,0
2022,Australian Grand Prix,ocon,58,7,1:22.469,82.469,8,-0.6330000000000098,1,0
2022,Australian Grand Prix,perez,1,4,1:32.265,92.265,1,0.0,1,0
2022,Australian Grand Prix,perez,2,4,1:25.290,85.28999999999999,2,-6.9750000000000085,1,0
2022,Australian Grand Prix,perez,3,4,1:50.369,110.369,3,25.079000000000008,1,1
2022,Australian Grand Prix,perez,4,4,2:12.427,132.427,4,22.057999999999993,1,1
2022,Australian Grand Prix,perez,5,4,2:13.146,133.14600000000002,5,0.7190000000000225,1,0
2022,Australian Grand Prix,perez,6,4,2:20.703,140.703,6,7.556999999999988,1,1
2022,Australian Grand Prix,perez,57,2,1:21.690,81.69,7,-59.013000000000005,1,0
2022,Australian Grand Prix,perez,58,2,1:21.094,81.094,8,-0.5960000000000036,1,0
2022,Australian Grand Prix,ricciardo,1,7,1:34.558,94.55799999999999,1,0.0,1,0
2022,Australian Grand Prix,ricciardo,2,7,1:26.362,86.362,2,-8.195999999999998,1,0
2022,Australian Grand Prix,ricciardo,3,7,1:51.450,111.45,3,25.088000000000008,1,1
2022,Australian Grand Prix,ricciardo,4,7,2:14.054,134.054,4,22.604,1,1
2022,Australian Grand Prix,ricciardo,5,7,2:14.811,134.811,5,0.757000000000005,1,0
2022,Australian Grand Prix,ricciardo,56,6,1:22.754,82.754,6,-52.057,1,0
2022,Australian Grand Prix,ricciardo,57,6,1:22.689,82.689,7,-0.06500000000001194,1,0
2022,Australian Grand Prix,ricciardo,58,6,1:23.578,83.578,8,0.88900000000001,1,0
2022,Australian Grand Prix,russell,1,5,1:33.325,93.325,1,0.0,1,0
2022,Australian Grand Prix,russell,2,5,1:25.459,85.459,2,-7.866,1,0
2022,Australian Grand Prix,russell,3,5,1:50.992,110.99199999999999,3,25.532999999999987,1,1
2022,Australian Grand Prix,russell,4,5,2:12.797,132.797,4,21.805000000000007,1,1
2022,Australian Grand Prix,russell,5,5,2:13.679,133.679,5,0.882000000000005,1,0
2022,Australian Grand Prix,russell,57,3,1:22.491,82.491,6,-51.188,1,0
2022,Australian Grand Prix,russell,58,3,1:21.879,81.879,7,-0.6119999999999948,1,0
2022,Australian Grand Prix,sainz,1,14,1:39.028,99.02799999999999,1,0.0,1,0
2022,Australian Grand Prix,stroll,1,19,1:41.235,101.235,1,0.0,1,0
2022,Australian Grand Prix,stroll,2,18,1:28.934,88.934,2,-12.301000000000002,1,0
2022,Australian Grand Prix,stroll,3,19,2:08.743,128.743,3,39.809,1,1
2022,Australian Grand Prix,stroll,4,19,2:13.522,133.522,4,4.778999999999996,1,1
2022,Australian Grand Prix,stroll,5,19,2:04.896,124.896,5,-8.62599999999999,1,0
2022,Australian Grand Prix,stroll,56,12,1:24.933,84.93299999999999,6,-39.96300000000001,1,0
2022,Australian Grand Prix,stroll,57,12,1:24.295,84.295,7,-0.637999999999991,1,0
2022,Australian Grand Prix,stroll,58,12,1:24.460,84.46000000000001,8,0.16500000000000625,1,0
2022,Australian Grand Prix,tsunoda,1,11,1:37.589,97.589,1,0.0,1,0
2022,Australian Grand Prix,tsunoda,2,11,1:27.259,87.259,2,-10.329999999999998,1,0
2022,Australian Grand Prix,tsunoda,3,11,1:53.731,113.731,3,26.471999999999994,1,1
2022,Australian Grand Prix,tsunoda,4,11,2:12.434,132.434,4,18.703000000000003,1,1
2022,Australian Grand Prix,tsunoda,5,11,2:16.691,136.691,5,4.257000000000005,1,1
2022,Australian Grand Prix,tsunoda,56,15,1:23.342,83.342,6,-53.349000000000004,1,0
2022,Australian Grand Prix,tsunoda,57,15,1:23.808,83.80799999999999,7,0.465999999999994,1,0
2022,Australian Grand Prix,vettel,1,17,1:40.136,100.136,1,0.0,1,0
2022,Australian Grand Prix,vettel,2,16,1:28.340,88.34,2,-11.795999999999992,1,0
2022,Australian Grand Prix,vettel,3,16,1:55.920,115.92,3,27.58,1,1
2022,Australian Grand Prix,vettel,4,16,2:12.726,132.726,4,16.805999999999997,1,1
2022,Australian Grand Prix,vettel,5,16,2:15.917,135.917,5,3.1910000000000025,1,1
2022,Australian Grand Prix,zhou,1,15,1:39.232,99.232,1,0.0,1,0
2022,Australian Grand Prix,zhou,2,14,1:28.015,88.015,2,-11.216999999999999,1,0
2022,Australian Grand Prix,zhou,3,14,1:54.475,114.475,3,26.459999999999994,1,1
2022,Australian Grand Prix,zhou,4,14,2:11.263,131.263,4,16.78800000000001,1,1
2022,Australian Grand Prix,zhou,5,14,2:17.704,137.704,5,6.4410000000000025,1,1
2022,Australian Grand Prix,zhou,56,11,1:22.893,82.893,6,-54.81100000000001,1,0
2022,Australian Grand Prix,zhou,57,11,1:22.744,82.744,7,-0.1490000000000009,1,0
2022,Australian Grand Prix,zhou,58,11,1:26.097,86.09700000000001,8,3.3530000000000086,1,1
2022,Austrian Grand Prix,albon,1,13,1:20.172,80.172,1,0.0,1,0
2022,Austrian Grand Prix,albon,2,13,1:13.449,73.449,2,-6.722999999999999,1,0
2022,Austrian Grand Prix,albon,3,13,1:11.940,71.94,3,-1.5090000000000003,1,0
2022,Austrian Grand Prix,albon,4,13,1:11.721,71.721,4,-0.2189999999999941,1,0
2022,Austrian Grand Prix,albon,5,13,1:11.806,71.806,5,0.08499999999999375,1,0
2022,Austrian Grand Prix,albon,52,12,1:13.466,73.466,6,1.6599999999999966,1,1
2022,Austrian Grand Prix,albon,53,12,1:11.072,71.072,7,-2.3939999999999912,1,0
2022,Austrian Grand Prix,albon,54,12,1:11.563,71.563,8,0.49099999999999966,1,0
2022,Austrian Grand Prix,albon,55,12,1:10.493,70.493,9,-1.0700000000000074,1,0
2022,Austrian Grand Prix,albon,56,12,1:10.339,70.339,10,-0.15399999999999636,1,0
2022,Austrian Grand Prix,albon,57,11,1:26.416,86.416,11,16.076999999999998,1,1
2022,Austrian Grand Prix,alonso,1,18,1:21.839,81.839,1,0.0,1,0
2022,Austrian Grand Prix,alonso,2,17,1:13.567,73.56700000000001,2,-8.271999999999991,1,0
2022,Austrian Grand Prix,alonso,3,17,1:12.105,72.105,3,-1.4620000000000033,1,0
2022,Austrian Grand Prix,alonso,4,17,1:12.177,72.17699999999999,4,0.07199999999998852,1,0
2022,Austrian Grand Prix,alonso,5,17,1:11.670,71.67,5,-0.5069999999999908,1,0
2022,Austrian Grand Prix,alonso,53,6,1:10.509,70.509,6,-1.1610000000000014,1,0
2022,Austrian Grand Prix,alonso,54,7,1:11.320,71.32,7,0.8109999999999928,1,0
2022,Austrian Grand Prix,alonso,55,7,1:10.172,70.172,8,-1.1479999999999961,1,0
2022,Austrian Grand Prix,alonso,56,7,1:10.583,70.583,9,0.41100000000000136,1,0
2022,Austrian Grand Prix,alonso,57,6,1:20.896,80.896,10,10.313000000000002,1,1
2022,Austrian Grand Prix,bottas,1,19,1:22.910,82.91,1,0.0,1,0
2022,Austrian Grand Prix,bottas,2,19,1:13.361,73.361,2,-9.548999999999992,1,0
2022,Austrian Grand Prix,bottas,3,19,1:12.516,72.516,3,-0.8449999999999989,1,0
2022,Austrian Grand Prix,bottas,4,19,1:12.055,72.055,4,-0.4609999999999985,1,0
2022,Austrian Grand Prix,bottas,5,19,1:11.924,71.924,5,-0.13100000000000023,1,0
2022,Austrian Grand Prix,bottas,52,13,1:13.533,73.533,6,1.6089999999999947,1,1
2022,Austrian Grand Prix,bottas,53,13,1:10.951,70.951,7,-2.582000000000008,1,0
2022,Austrian Grand Prix,bottas,54,13,1:11.688,71.688,8,0.737000000000009,1,0
2022,Austrian Grand Prix,bottas,55,13,1:10.371,70.371,9,-1.3170000000000073,1,0
2022,Austrian Grand Prix,bottas,56,13,1:10.702,70.702,10,0.33100000000000307,1,0
2022,Austrian Grand Prix,bottas,57,12,1:26.130,86.13,11,15.427999999999997,1,1
2022,Austrian Grand Prix,gasly,1,12,1:19.917,79.917,1,0.0,1,0
2022,Austrian Grand Prix,gasly,2,12,1:13.286,73.286,2,-6.631,1,0
2022,Austrian Grand Prix,gasly,3,12,1:11.885,71.885,3,-1.4009999999999962,1,0
2022,Austrian Grand Prix,gasly,4,12,1:11.431,71.431,4,-0.45400000000000773,1,0
2022,Austrian Grand Prix,gasly,5,12,1:11.817,71.81700000000001,5,0.3860000000000099,1,0
2022,Austrian Grand Prix,gasly,52,14,1:11.053,71.053,6,-0.76400000000001,1,0
2022,Austrian Grand Prix,gasly,53,14,1:10.757,70.757,7,-0.29599999999999227,1,0
2022,Austrian Grand Prix,gasly,54,14,1:10.602,70.602,8,-0.15500000000000114,1,0
2022,Austrian Grand Prix,gasly,55,14,1:10.579,70.57900000000001,9,-0.022999999999996135,1,0
2022,Austrian Grand Prix,gasly,56,14,1:10.763,70.763,10,0.1839999999999975,1,0
2022,Austrian Grand Prix,gasly,57,13,1:27.422,87.422,11,16.658999999999992,1,1
2022,Austrian Grand Prix,hamilton,1,7,1:17.789,77.789,1,0.0,1,0
2022,Austrian Grand Prix,hamilton,2,7,1:12.174,72.174,2,-5.614999999999995,1,0
2022,Austrian Grand Prix,hamilton,3,7,1:11.217,71.217,3,-0.9570000000000078,1,0
2022,Austrian Grand Prix,hamilton,4,8,1:11.802,71.80199999999999,4,0.5849999999999937,1,0
2022,Austrian Grand Prix,hamilton,5,8,1:11.123,71.123,5,-0.6789999999999878,1,0
2022,Austrian Grand Prix,hamilton,53,4,1:10.394,70.394,6,-0.7289999999999992,1,0
2022,Austrian Grand Prix,hamilton,54,4,1:10.381,70.381,7,-0.01300000000000523,1,0
2022,Austrian Grand Prix,hamilton,55,4,1:09.841,69.841,8,-0.5400000000000063,1,0
2022,Austrian Grand Prix,hamilton,56,4,1:09.138,69.138,9,-0.7029999999999887,1,0
2022,Austrian Grand Prix,hamilton,57,3,1:13.934,73.934,10,4.795999999999992,1,1
2022,Austrian Grand Prix,hamilton,58,3,1:32.992,92.99199999999999,11,19.057999999999993,1,1
2022,Austrian Grand Prix,kevin_magnussen,1,6,1:17.387,77.387,1,0.0,1,0
2022,Austrian Grand Prix,kevin_magnussen,2,6,1:12.047,72.047,2,-5.340000000000003,1,0
2022,Austrian Grand Prix,kevin_magnussen,3,6,1:11.253,71.253,3,-0.7939999999999969,1,0
2022,Austrian Grand Prix,kevin_magnussen,4,6,1:11.067,71.06700000000001,4,-0.18599999999999284,1,0
2022,Austrian Grand Prix,kevin_magnussen,5,6,1:11.285,71.285,5,0.2179999999999893,1,0
2022,Austrian Grand Prix,kevin_magnussen,53,9,1:10.326,70.326,6,-0.9590000000000032,1,0
2022,Austrian Grand Prix,kevin_magnussen,54,9,1:10.258,70.258,7,-0.06799999999999784,1,0
2022,Austrian Grand Prix,kevin_magnussen,55,9,1:10.176,70.176,8,-0.08199999999999363,1,0
2022,Austrian Grand Prix,kevin_magnussen,56,9,1:10.100,70.1,9,-0.07600000000000762,1,0
2022,Austrian Grand Prix,kevin_magnussen,57,8,1:21.566,81.566,10,11.466000000000008,1,1
2022,Austrian Grand Prix,latifi,1,16,1:21.353,81.35300000000001,1,0.0,1,0
2022,Austrian Grand Prix,latifi,2,16,1:13.703,73.703,2,-7.650000000000006,1,0
2022,Austrian Grand Prix,latifi,3,16,1:12.131,72.131,3,-1.5720000000000027,1,0
2022,Austrian Grand Prix,latifi,4,16,1:11.895,71.895,4,-0.2360000000000042,1,0
2022,Austrian Grand Prix,latifi,5,16,1:11.989,71.989,5,0.0940000000000083,1,0
2022,Austrian Grand Prix,leclerc,1,2,1:13.649,73.649,1,0.0,1,0
2022,Austrian Grand Prix,leclerc,2,2,1:10.609,70.609,2,-3.0400000000000063,1,0
2022,Austrian Grand Prix,leclerc,3,2,1:09.928,69.928,3,-0.6809999999999974,1,0
2022,Austrian Grand Prix,leclerc,4,2,1:10.138,70.138,4,0.21000000000000796,1,0
2022,Austrian Grand Prix,leclerc,5,2,1:10.268,70.268,5,0.12999999999999545,1,0
2022,Austrian Grand Prix,leclerc,53,1,1:09.192,69.19200000000001,6,-1.0759999999999934,1,0
2022,Austrian Grand Prix,leclerc,54,1,1:09.109,69.109,7,-0.08300000000001262,1,0
2022,Austrian Grand Prix,leclerc,55,1,1:09.222,69.222,8,0.11299999999999955,1,0
2022,Austrian Grand Prix,leclerc,56,1,1:08.683,68.68299999999999,9,-0.5390000000000015,1,0
2022,Austrian Grand Prix,leclerc,57,1,1:08.843,68.843,10,0.1600000000000108,1,0
2022,Austrian Grand Prix,leclerc,58,1,1:24.522,84.52199999999999,11,15.678999999999988,1,1
2022,Austrian Grand Prix,max_verstappen,1,1,1:12.722,72.722,1,0.0,1,0
2022,Austrian Grand Prix,max_verstappen,2,1,1:10.373,70.373,2,-2.3489999999999895,1,0
2022,Austrian Grand Prix,max_verstappen,3,1,1:10.165,70.16499999999999,3,-0.20800000000001262,1,0
2022,Austrian Grand Prix,max_verstappen,4,1,1:10.128,70.128,4,-0.03699999999999193,1,0
2022,Austrian Grand Prix,max_verstappen,5,1,1:10.260,70.26,5,0.132000000000005,1,0
2022,Austrian Grand Prix,max_verstappen,53,2,1:10.828,70.828,6,0.5679999999999978,1,0
2022,Austrian Grand Prix,max_verstappen,54,2,1:10.265,70.265,7,-0.5630000000000024,1,0
2022,Austrian Grand Prix,max_verstappen,55,2,1:10.109,70.109,8,-0.1560000000000059,1,0
2022,Austrian Grand Prix,max_verstappen,56,2,1:09.733,69.733,9,-0.37599999999999056,1,0
2022,Austrian Grand Prix,max_verstappen,57,2,1:09.843,69.843,10,0.10999999999999943,1,0
2022,Austrian Grand Prix,max_verstappen,58,2,1:24.577,84.577,11,14.733999999999995,1,1
2022,Austrian Grand Prix,mick_schumacher,1,8,1:18.147,78.14699999999999,1,0.0,1,0
2022,Austrian Grand Prix,mick_schumacher,2,8,1:12.380,72.38,2,-5.766999999999996,1,0
2022,Austrian Grand Prix,mick_schumacher,3,8,1:11.148,71.148,3,-1.2319999999999993,1,0
2022,Austrian Grand Prix,mick_schumacher,4,7,1:10.675,70.675,4,-0.472999999999999,1,0
2022,Austrian Grand Prix,mick_schumacher,5,7,1:11.114,71.114,5,0.43900000000000716,1,0
2022,Austrian Grand Prix,mick_schumacher,53,8,1:10.376,70.376,6,-0.7379999999999995,1,0
2022,Austrian Grand Prix,mick_schumacher,54,8,1:10.657,70.657,7,0.2809999999999917,1,0
2022,Austrian Grand Prix,mick_schumacher,55,8,1:10.104,70.104,8,-0.5529999999999973,1,0
2022,Austrian Grand Prix,mick_schumacher,56,8,1:09.921,69.92099999999999,9,-0.18300000000000693,1,0
2022,Austrian Grand Prix,mick_schumacher,57,7,1:20.902,80.902,10,10.981000000000009,1,1
2022,Austrian Grand Prix,norris,1,10,1:19.021,79.021,1,0.0,1,0
2022,Austrian Grand Prix,norris,2,10,1:12.967,72.967,2,-6.054000000000002,1,0
2022,Austrian Grand Prix,norris,3,10,1:11.719,71.719,3,-1.2480000000000047,1,0
2022,Austrian Grand Prix,norris,4,10,1:11.325,71.325,4,-0.39399999999999125,1,0
2022,Austrian Grand Prix,norris,5,9,1:11.415,71.41499999999999,5,0.0899999999999892,1,0
2022,Austrian Grand Prix,norris,53,10,1:10.045,70.045,6,-1.3699999999999903,1,0
2022,Austrian Grand Prix,norris,54,10,1:10.047,70.047,7,0.001999999999995339,1,0
2022,Austrian Grand Prix,norris,55,10,1:09.938,69.938,8,-0.10899999999999466,1,0
2022,Austrian Grand Prix,norris,56,10,1:10.145,70.145,9,0.20699999999999363,1,0
2022,Austrian Grand Prix,norris,57,9,1:23.633,83.633,10,13.488,1,1
2022,Austrian Grand Prix,ocon,1,5,1:16.866,76.866,1,0.0,1,0
2022,Austrian Grand Prix,ocon,2,5,1:11.713,71.713,2,-5.153000000000006,1,0
2022,Austrian Grand Prix,ocon,3,5,1:11.312,71.312,3,-0.40099999999999625,1,0
2022,Austrian Grand Prix,ocon,4,5,1:11.191,71.191,4,-0.12099999999999511,1,0
2022,Austrian Grand Prix,ocon,5,5,1:11.470,71.47,5,0.27899999999999636,1,0
2022,Austrian Grand Prix,ocon,53,5,1:10.043,70.043,6,-1.4269999999999925,1,0
2022,Austrian Grand Prix,ocon,54,5,1:10.120,70.12,7,0.07699999999999818,1,0
2022,Austrian Grand Prix,ocon,55,5,1:09.885,69.885,8,-0.23499999999999943,1,0
2022,Austrian Grand Prix,ocon,56,5,1:09.661,69.661,9,-0.22400000000000375,1,0
2022,Austrian Grand Prix,ocon,57,4,1:19.398,79.398,10,9.736999999999995,1,1
2022,Austrian Grand Prix,perez,1,20,1:53.302,113.30199999999999,1,0.0,1,0
2022,Austrian Grand Prix,perez,2,20,1:31.169,91.169,2,-22.132999999999996,1,0
2022,Austrian Grand Prix,perez,3,20,1:11.899,71.899,3,-19.269999999999996,1,0
2022,Austrian Grand Prix,perez,4,20,1:11.854,71.854,4,-0.045000000000001705,1,0
2022,Austrian Grand Prix,perez,5,20,1:11.843,71.843,5,-0.01099999999999568,1,0
2022,Austrian Grand Prix,ricciardo,1,9,1:18.733,78.733,1,0.0,1,0
2022,Austrian Grand Prix,ricciardo,2,9,1:12.671,72.67099999999999,2,-6.062000000000012,1,0
2022,Austrian Grand Prix,ricciardo,3,9,1:11.550,71.55,3,-1.1209999999999951,1,0
2022,Austrian Grand Prix,ricciardo,4,9,1:11.596,71.596,4,0.04600000000000648,1,0
2022,Austrian Grand Prix,ricciardo,5,10,1:12.715,72.715,5,1.1189999999999998,1,0
2022,Austrian Grand Prix,ricciardo,52,11,1:10.492,70.492,6,-2.222999999999999,1,0
2022,Austrian Grand Prix,ricciardo,53,11,1:10.325,70.325,7,-0.1670000000000016,1,0
2022,Austrian Grand Prix,ricciardo,54,11,1:10.573,70.57300000000001,8,0.24800000000000466,1,0
2022,Austrian Grand Prix,ricciardo,55,11,1:11.527,71.527,9,0.9539999999999935,1,0
2022,Austrian Grand Prix,ricciardo,56,11,1:10.396,70.396,10,-1.1310000000000002,1,0
2022,Austrian Grand Prix,ricciardo,57,10,1:23.752,83.752,11,13.355999999999995,1,1
2022,Austrian Grand Prix,russell,1,4,1:16.191,76.191,1,0.0,1,0
2022,Austrian Grand Prix,russell,2,4,1:11.416,71.416,2,-4.775000000000006,1,0
2022,Austrian Grand Prix,russell,3,4,1:11.458,71.458,3,0.04200000000000159,1,0
2022,Austrian Grand Prix,russell,4,4,1:11.127,71.127,4,-0.33100000000000307,1,0
2022,Austrian Grand Prix,russell,5,4,1:11.627,71.627,5,0.5,1,0
2022,Austrian Grand Prix,russell,53,7,1:10.106,70.106,6,-1.5210000000000008,1,0
2022,Austrian Grand Prix,russell,54,6,1:10.004,70.004,7,-0.10199999999998965,1,0
2022,Austrian Grand Prix,russell,55,6,1:09.727,69.727,8,-0.277000000000001,1,0
2022,Austrian Grand Prix,russell,56,6,1:09.499,69.499,9,-0.22800000000000864,1,0
2022,Austrian Grand Prix,russell,57,5,1:19.194,79.194,10,9.695000000000007,1,1
2022,Austrian Grand Prix,sainz,1,3,1:14.784,74.784,1,0.0,1,0
2022,Austrian Grand Prix,sainz,2,3,1:10.766,70.766,2,-4.018000000000001,1,0
2022,Austrian Grand Prix,sainz,3,3,1:10.385,70.385,3,-0.3810000000000002,1,0
2022,Austrian Grand Prix,sainz,4,3,1:10.324,70.324,4,-0.06100000000000705,1,0
2022,Austrian Grand Prix,sainz,5,3,1:10.400,70.4,5,0.07600000000000762,1,0
2022,Austrian Grand Prix,sainz,53,3,1:08.999,68.999,6,-1.4010000000000105,1,0
2022,Austrian Grand Prix,sainz,54,3,1:09.030,69.03,7,0.03100000000000591,1,0
2022,Austrian Grand Prix,sainz,55,3,1:08.649,68.649,8,-0.3810000000000002,1,0
2022,Austrian Grand Prix,sainz,56,3,1:09.073,69.07300000000001,9,0.4240000000000066,1,0
2022,Austrian Grand Prix,stroll,1,11,1:19.383,79.383,1,0.0,1,0
2022,Austrian Grand Prix,stroll,2,11,1:13.225,73.225,2,-6.158000000000001,1,0
2022,Austrian Grand Prix,stroll,3,11,1:11.802,71.80199999999999,3,-1.4230000000000018,1,0
2022,Austrian Grand Prix,stroll,4,11,1:11.387,71.387,4,-0.41499999999999204,1,0
2022,Austrian Grand Prix,stroll,5,11,1:12.002,72.002,5,0.6149999999999949,1,0
2022,Austrian Grand Prix,stroll,52,15,1:10.373,70.373,6,-1.6289999999999907,1,0
2022,Austrian Grand Prix,stroll,53,15,1:10.106,70.106,7,-0.2670000000000101,1,0
2022,Austrian Grand Prix,stroll,54,15,1:10.126,70.126,8,0.020000000000010232,1,0
2022,Austrian Grand Prix,stroll,55,15,1:10.004,70.004,9,-0.12199999999999989,1,0
2022,Austrian Grand Prix,stroll,56,15,1:10.287,70.287,10,0.28300000000000125,1,0
2022,Austrian Grand Prix,stroll,57,14,1:29.374,89.374,11,19.08699999999999,1,1
2022,Austrian Grand Prix,tsunoda,1,15,1:20.923,80.923,1,0.0,1,0
2022,Austrian Grand Prix,tsunoda,2,14,1:13.250,73.25,2,-7.673000000000002,1,0
2022,Austrian Grand Prix,tsunoda,3,14,1:12.132,72.132,3,-1.117999999999995,1,0
2022,Austrian Grand Prix,tsunoda,4,14,1:11.779,71.779,4,-0.35300000000000864,1,0
2022,Austrian Grand Prix,tsunoda,5,14,1:11.853,71.853,5,0.07399999999999807,1,0
2022,Austrian Grand Prix,tsunoda,52,16,1:10.568,70.568,6,-1.2849999999999966,1,0
2022,Austrian Grand Prix,tsunoda,53,16,1:10.497,70.497,7,-0.07099999999999795,1,0
2022,Austrian Grand Prix,tsunoda,54,17,1:12.094,72.094,8,1.5969999999999942,1,1
2022,Austrian Grand Prix,tsunoda,55,17,1:10.633,70.633,9,-1.4609999999999985,1,0
2022,Austrian Grand Prix,tsunoda,56,17,1:10.771,70.771,10,0.13800000000000523,1,0
2022,Austrian Grand Prix,tsunoda,57,16,1:30.443,90.443,11,19.671999999999997,1,1
2022,Austrian Grand Prix,vettel,1,17,1:21.543,81.543,1,0.0,1,0
2022,Austrian Grand Prix,vettel,2,18,1:14.284,74.284,2,-7.259,1,0
2022,Austrian Grand Prix,vettel,3,18,1:12.553,72.553,3,-1.7310000000000088,1,0
2022,Austrian Grand Prix,vettel,4,18,1:12.072,72.072,4,-0.48099999999999454,1,0
2022,Austrian Grand Prix,vettel,5,18,1:11.656,71.656,5,-0.4159999999999968,1,0
2022,Austrian Grand Prix,vettel,52,18,1:10.637,70.637,6,-1.0190000000000055,1,0
2022,Austrian Grand Prix,vettel,53,18,1:10.343,70.343,7,-0.29399999999999693,1,0
2022,Austrian Grand Prix,vettel,54,18,1:10.512,70.512,8,0.16899999999999693,1,0
2022,Austrian Grand Prix,vettel,55,18,1:10.254,70.254,9,-0.25799999999999557,1,0
2022,Austrian Grand Prix,vettel,56,18,1:10.954,70.95400000000001,10,0.7000000000000028,1,0
2022,Austrian Grand Prix,vettel,57,17,1:31.329,91.32900000000001,11,20.375,1,1
2022,Austrian Grand Prix,zhou,1,14,1:20.617,80.617,1,0.0,1,0
2022,Austrian Grand Prix,zhou,2,15,1:14.001,74.001,2,-6.616,1,0
2022,Austrian Grand Prix,zhou,3,15,1:12.106,72.106,3,-1.8950000000000102,1,0
2022,Austrian Grand Prix,zhou,4,15,1:11.717,71.717,4,-0.3889999999999958,1,0
2022,Austrian Grand Prix,zhou,5,15,1:11.855,71.855,5,0.13800000000000523,1,0
2022,Austrian Grand Prix,zhou,52,17,1:10.147,70.147,6,-1.7079999999999984,1,0
2022,Austrian Grand Prix,zhou,53,17,1:10.044,70.044,7,-0.10300000000000864,1,0
2022,Austrian Grand Prix,zhou,54,16,1:10.376,70.376,8,0.33200000000000784,1,0
2022,Austrian Grand Prix,zhou,55,16,1:10.133,70.133,9,-0.2430000000000092,1,0
2022,Austrian Grand Prix,zhou,56,16,1:10.135,70.135,10,0.0020000000000095497,1,0
2022,Austrian Grand Prix,zhou,57,15,1:29.649,89.649,11,19.513999999999996,1,1
2022,Azerbaijan Grand Prix,albon,1,15,2:02.720,122.72,1,0.0,1,0
2022,Azerbaijan Grand Prix,albon,2,15,1:52.112,112.112,2,-10.608000000000004,1,0
2022,Azerbaijan Grand Prix,albon,3,15,1:51.932,111.932,3,-0.1799999999999926,1,0
2022,Azerbaijan Grand Prix,albon,4,15,1:51.531,111.531,4,-0.40099999999999625,1,0
2022,Azerbaijan Grand Prix,albon,5,15,1:51.309,111.309,5,-0.2220000000000084,1,0
2022,Azerbaijan Grand Prix,alonso,1,10,1:58.543,118.543,1,0.0,1,0
2022,Azerbaijan Grand Prix,alonso,2,10,1:51.690,111.69,2,-6.853000000000009,1,0
2022,Azerbaijan Grand Prix,alonso,3,10,1:50.910,110.91,3,-0.7800000000000011,1,0
2022,Azerbaijan Grand Prix,alonso,4,10,1:50.947,110.947,4,0.03700000000000614,1,0
2022,Azerbaijan Grand Prix,alonso,5,10,1:50.533,110.533,5,-0.4140000000000015,1,0
2022,Azerbaijan Grand Prix,bottas,1,16,2:02.721,122.721,1,0.0,1,0
2022,Azerbaijan Grand Prix,bottas,2,16,1:53.361,113.36099999999999,2,-9.360000000000014,1,0
2022,Azerbaijan Grand Prix,bottas,3,17,1:52.909,112.90899999999999,3,-0.4519999999999982,1,0
2022,Azerbaijan Grand Prix,bottas,4,17,1:52.043,112.043,4,-0.8659999999999854,1,0
2022,Azerbaijan Grand Prix,bottas,5,17,1:52.109,112.10900000000001,5,0.0660000000000025,1,0
2022,Azerbaijan Grand Prix,gasly,1,6,1:56.234,116.23400000000001,1,0.0,1,0
2022,Azerbaijan Grand Prix,gasly,2,6,1:50.338,110.338,2,-5.896000000000015,1,0
2022,Azerbaijan Grand Prix,gasly,3,6,1:49.848,109.848,3,-0.4899999999999949,1,0
2022,Azerbaijan Grand Prix,gasly,4,6,1:49.997,109.997,4,0.1490000000000009,1,0
